unique_row_id,match_id,match_alternative_id,match_type,match_date,home_team_id,home_team,visiting_team_id,visiting_team,set_number,home_team_score,visiting_team_score,rally_number,point_won_by,serving_team,receiving_team,setter_position,home_setter_position,visiting_setter_position,possession_number,video_time,code,custom_code,point_phase,attack_phase,team,player_id,player_name,player_number,skill,skill_type,skill_subtype,evaluation_code,attack_code,set_code,set_type,start_zone,end_zone,end_subzone,num_players_numeric,start_coordinate,mid_coordinate,end_coordinate,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,file_id,file_name,created_by,create_datetime
41,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,4,1,6,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,3,326.0,*12AM#X5~45~H2,,Reception,Transition,Belluno Volley,BER-ALE-88,ALEXANDER BERGER,12.0,Attack,Half ball attack,Hard,#,X5,,,4,5,,2.0,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
42,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,4,1,6,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,4,326.0,a$$&H=,,Serve,,Personal Time San Donà di Piave,,,,,,,=,,,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
43,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,6,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,5,329.0,*p05:01,,Reception,,Belluno Volley,,,,Point,,,0,,,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
44,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,1,347.0,*06SQ-~~~66C~~~2,2,Reception,,Belluno Volley,GIA-STE-89,STEFANO GIANNOTTI,6.0,Serve,Jump serve,Jump Spin,-,,,,6,6,C,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
45,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,2,347.0,a07RQ+~~~66CM4,,Serve,,Personal Time San Donà di Piave,FED-MAR-06,Marco Fedrici,7.0,Reception,Jump serve reception,Jump Spin,+,,,,6,6,C,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
46,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,2,350.0,a01EM+K1P~~~2~~C,C,Serve,,Personal Time San Donà di Piave,BEL-ALE-97,Alessandro Bellucci,1.0,Set,Half ball set,,+,,K1,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
47,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,2,351.0,a07AM#XR~84~H1,,Serve,Transition,Personal Time San Donà di Piave,FED-MAR-06,Marco Fedrici,7.0,Attack,Half ball attack,Hard,#,XR,,,8,4,,1.0,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
48,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,1,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,3,351.0,*02BM=~~~~3~~1,,Reception,,Belluno Volley,MOZ-MAT-02,MATTEO MOZZATO,2.0,Block,Half ball block,,=,,,,,3,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
49,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,7,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,4.0,4,4,4,354.0,ap05:02,,Serve,,Personal Time San Donà di Piave,,,,Point,,,0,,,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
50,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,4,3,0,361.0,az3,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
51,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,4,3,1,374.0,a02SQ-~~~96C~~~1,1,Serve,,Personal Time San Donà di Piave,CUN-EDO-04,Edoardo Cunial,2.0,Serve,Jump serve,Jump Spin,-,,,,9,6,C,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
52,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,4.0,4,3,2,374.0,*18RQ#~~~96CM4,,Reception,,Belluno Volley,LOG-GIA-98,GIANLUCA LOGLISCI,18.0,Reception,Jump serve reception,Jump Spin,#,,,,9,6,C,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
53,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,4.0,4,3,2,377.0,*03EQ+K1C~~~2~~C,C,Reception,,Belluno Volley,MAR-SEB-96,SEBASTIANO MARSILI,3.0,Set,Quick ball set,,+,,K1,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
54,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,4.0,4,3,2,378.0,*02AQ#X1~36~H1,,Reception,Transition,Belluno Volley,MOZ-MAT-02,MATTEO MOZZATO,2.0,Attack,Quick ball attack,Hard,#,X1,,,3,6,,1.0,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
55,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,4,3,3,378.0,a18BQ=~~~~3~~1,,Serve,,Personal Time San Donà di Piave,MAR-MAN-01,Manuel Marzorati,18.0,Block,Quick ball block,,=,,,,,3,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
56,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,5,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,4,3,3,378.0,a10DQ=~~~~7,,Serve,,Personal Time San Donà di Piave,PAL-FED-03,Federico Paludet,10.0,Dig,Quick ball dig,Jump Spin,=,,,,,7,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
57,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,2,8,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,4.0,4,3,4,381.0,*p06:02,,Reception,,Belluno Volley,,,,Point,,,0,,,,,,,,,,,,,,,,,6.0,12.0,2.0,3.0,18.0,8.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
58,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,2,9,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,3.0,3,3,0,393.0,*z3,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
59,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,2,9,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,3.0,3,3,1,401.0,*12SQ=~~~6~~~~N1,N1,Reception,,Belluno Volley,BER-ALE-88,ALEXANDER BERGER,12.0,Serve,Jump serve,Jump Spin,=,,,,6,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
60,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,2,9,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,3.0,3,3,2,401.0,a$$&H#,,Serve,,Personal Time San Donà di Piave,,,,,,,#,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
61,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,3,9,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,3.0,3,3,2,404.0,ap06:03,,Serve,,Personal Time San Donà di Piave,,,,Point,,,0,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,2.0,18.0,1.0,7.0,8.0,6.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
62,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,3,10,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,3,2,0,404.0,az2,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
63,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,3,10,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,3,2,1,425.0,a18SM=~~~51~~~~1,1,Serve,,Personal Time San Donà di Piave,MAR-MAN-01,Manuel Marzorati,18.0,Serve,Jump-float serve,Jump Float,=,,,,5,1,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
64,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,6,3,10,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,3,2,2,425.0,*$$&H#,,Reception,,Belluno Volley,,,,,,,#,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
65,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,10,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,3.0,3,2,2,428.0,*p07:03,,Reception,,Belluno Volley,,,,Point,,,0,,,,,,,,,,,,,,,,,12.0,2.0,3.0,18.0,8.0,6.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
66,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,0,429.0,*z2,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
67,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,1,445.0,*02SM-~~~55B~~~1,1,Reception,,Belluno Volley,MOZ-MAT-02,MATTEO MOZZATO,2.0,Serve,Jump-float serve,Jump Float,-,,,,5,5,B,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
68,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,2,445.0,a07RM+~~~55BM3,,Serve,,Personal Time San Donà di Piave,FED-MAR-06,Marco Fedrici,7.0,Reception,Jump-float serve reception,Jump Float,+,,,,5,5,B,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
69,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,2,447.0,a01ET+KPB~~~2,,Serve,,Personal Time San Donà di Piave,BEL-ALE-97,Alessandro Bellucci,1.0,Set,Head ball set,,+,,KP,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
70,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,2,448.0,a06AM#X8~95~H2,,Serve,Transition,Personal Time San Donà di Piave,BAR-GIO-04,Gioele Barbon,6.0,Attack,Half ball attack,Hard,#,X8,,,9,5,,2.0,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
71,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,3,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,3,448.0,*06DT=~~~91,,Reception,,Belluno Volley,GIA-STE-89,STEFANO GIANNOTTI,6.0,Dig,Head ball dig,Standing Float,=,,,,9,1,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
72,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,11,Personal Time San Donà di Piave,Belluno Volley,Personal Time San Donà di Piave,2.0,2,2,4,453.0,ap07:04,,Serve,,Personal Time San Donà di Piave,,,,Point,,,0,,,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,18.0,1.0,7.0,8.0,6.0,2.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
73,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,1.0,2,1,0,456.0,az1,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
74,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,1.0,2,1,1,473.0,a01SM-~~~17A~~~1,1,Serve,,Personal Time San Donà di Piave,BEL-ALE-97,Alessandro Bellucci,1.0,Serve,Jump-float serve,Jump Float,-,,,,1,7,A,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
75,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,2,1,2,474.0,*18RM+~~~17AM3,,Reception,,Belluno Volley,LOG-GIA-98,GIANLUCA LOGLISCI,18.0,Reception,Jump-float serve reception,Jump Float,+,,,,1,7,A,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
76,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,2,1,2,475.0,*03ET+KMF~~~2,,Reception,,Belluno Volley,MAR-SEB-96,SEBASTIANO MARSILI,3.0,Set,Head ball set,,+,,KM,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
77,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,2,1,2,476.0,*18AM#X5~41~H1,,Reception,Transition,Belluno Volley,LOG-GIA-98,GIANLUCA LOGLISCI,18.0,Attack,Half ball attack,Hard,#,X5,,,4,1,,1.0,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
78,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,7,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,1.0,2,1,3,476.0,a01DT=~~~49A,,Serve,,Personal Time San Donà di Piave,BEL-ALE-97,Alessandro Bellucci,1.0,Dig,Head ball dig,Standing Float,=,,,,4,9,A,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
79,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,8,4,12,Belluno Volley,Personal Time San Donà di Piave,Belluno Volley,2.0,2,1,4,479.0,*p08:04,,Reception,,Belluno Volley,,,,Point,,,0,,,,,,,,,,,,,,,,,2.0,3.0,18.0,8.0,6.0,12.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
80,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,8,4,13,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,1.0,1,1,0,481.0,*z1,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,8.0,6.0,12.0,2.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
81,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,8,4,13,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,1.0,1,1,1,498.0,*03SQ#~~~62~~~N1,N1,Reception,,Belluno Volley,MAR-SEB-96,SEBASTIANO MARSILI,3.0,Serve,Jump serve,Jump Spin,#,,,,6,2,,,,,,,,,,,,3.0,18.0,8.0,6.0,12.0,2.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
82,9ac5b417,2025-10-08 | 6727 | 6736,Amichevole,2025-10-08,6727,Belluno Volley,6736,Personal Time San Donà di Piave,1,8,4,13,Belluno Volley,Belluno Volley,Personal Time San Donà di Piave,1.0,1,1,2,498.0,a06RQ=~~~62~W,,Serve,,Personal Time San Donà di Piave,BAR-GIO-04,Gioele Barbon,6.0,Reception,Jump serve reception,Jump Spin,=,,,,6,2,,,,,,,,,,,,3.0,18.0,8.0,6.0,12.0,2.0,1.0,7.0,8.0,6.0,2.0,18.0,1o0nntfHRb6cULOjfWudV8jSC4dwlMAh7,&2025-10-08ami02belluno-sandona_syn_mantova.dvw,system,2025-12-02 22:18:06
